min_score,max_rent,rent,apt_score
1,603,105,2
1,603,115,2
5,603,0,
1,604,120,2
3,604,0,
3,605,0,
4,605,0,
3,605,0,
5,606,0,
5,606,0,
1,606,115,2
4,607,0,
1,607,132,2
1,607,115,2
2,607,115,2
4,608,0,
4,608,0,
3,608,0,
5,608,0,
2,608,110,2
5,609,0,
1,609,110,2
4,609,0,
5,610,0,
5,610,0,
1,610,120,2
4,610,0,
2,611,120,2
2,611,126,2
3,611,0,
3,611,0,
2,611,120,2
4,611,0,
5,611,0,
4,611,0,
4,611,0,
3,611,0,
4,612,0,
1,612,126,2
2,613,105,2
1,613,110,2
1,613,120,2
1,613,105,2
4,614,0,
3,614,0,
4,614,0,
4,615,0,
5,615,0,
5,615,0,
2,615,105,2
5,615,0,
2,615,110,2
4,615,0,
1,616,120,2
5,616,0,
5,616,0,
2,616,110,2
5,616,0,
5,616,0,
3,617,0,
3,618,0,
2,618,110,2
2,619,105,2
2,619,105,2
4,619,0,
2,620,115,2
2,621,110,2
1,621,105,2
3,621,0,
3,621,0,
1,622,120,2
5,622,0,
5,622,0,
2,623,126,2
5,623,0,
5,623,0,
5,623,0,
4,624,0,
4,624,0,
5,624,0,
1,625,115,2
3,626,0,
4,626,0,
1,626,115,2
1,626,115,2
4,626,0,
5,626,0,
5,626,0,
5,627,0,
4,627,0,
5,627,0,
4,627,0,
1,627,110,2
2,627,126,2
5,627,0,
3,627,0,
5,628,0,
2,628,115,2
3,628,0,
3,628,0,
2,629,105,2
3,629,0,
4,629,0,
2,629,115,2
4,630,0,
5,630,0,
3,630,0,
5,630,0,
3,630,0,
2,631,115,2
4,631,0,
1,631,115,2
5,631,0,
1,632,126,2
2,632,105,2
4,633,0,
2,633,120,2
5,633,0,
5,633,0,
2,633,110,2
1,633,115,2
1,634,110,2
3,634,0,
5,634,0,
3,634,0,
2,634,120,2
1,635,110,2
3,635,0,
2,635,126,2
2,635,115,2
4,635,0,
5,635,0,
2,636,105,2
5,636,0,
3,636,0,
1,636,126,2
4,636,0,
5,636,0,
1,637,115,2
3,637,0,
3,637,0,
1,637,120,2
1,637,110,2
1,637,105,2
1,637,115,2
2,638,105,2
2,638,110,2
2,638,120,2
4,639,0,
1,639,110,2
5,640,0,
1,640,105,2
3,641,0,
5,641,0,
1,642,110,2
4,642,0,
5,642,0,
3,643,0,
5,643,0,
2,643,120,2
1,643,105,1
5,643,0,
4,644,0,
4,644,0,
5,644,0,
4,644,0,
1,644,115,2
3,645,0,
2,645,115,2
5,645,0,
3,646,0,
3,646,0,
1,646,115,2
4,647,0,
2,647,105,2
1,647,115,2
1,648,110,2
4,648,0,
2,648,110,2
3,648,0,
1,648,120,2
5,649,0,
4,649,0,
5,649,0,
2,649,132,2
2,649,105,2
2,650,110,2
2,650,138,2
5,650,0,
2,651,105,2
1,651,110,2
3,652,0,
4,652,0,
4,652,0,
4,652,0,
4,653,0,
4,653,0,
5,653,0,
1,653,120,2
4,653,0,
4,654,0,
4,654,0,
1,654,110,2
1,654,110,2
5,654,0,
4,655,0,
2,655,110,2
2,655,115,2
4,655,0,
5,655,0,
1,655,110,2
4,655,0,
3,656,0,
4,656,0,
2,656,105,2
3,656,0,
