min_score,max_rent,rent,apt_score
5,1257,0,
1,1257,115,2
4,1257,0,
3,1257,0,
4,1257,0,
5,1257,0,
5,1258,0,
1,1258,115,2
2,1258,120,2
4,1258,0,
4,1259,0,
3,1260,0,
5,1260,0,
4,1260,0,
4,1260,0,
4,1260,0,
2,1261,126,2
1,1261,115,2
4,1261,0,
5,1261,0,
2,1262,120,2
2,1262,110,2
1,1262,115,2
3,1262,0,
4,1262,0,
5,1262,0,
4,1262,0,
5,1262,0,
1,1262,115,2
3,1263,0,
5,1263,0,
5,1264,0,
5,1264,0,
2,1264,115,2
1,1265,115,2
1,1265,120,2
4,1265,0,
1,1265,120,2
2,1265,115,2
3,1265,0,
4,1265,0,
1,1266,110,2
1,1266,115,2
2,1266,120,2
2,1266,120,2
3,1266,0,
1,1266,120,2
2,1266,105,2
4,1267,0,
3,1267,0,
4,1267,0,
1,1267,115,2
1,1267,115,2
2,1268,110,2
5,1268,0,
4,1268,0,
3,1268,0,
3,1269,0,
1,1269,115,2
3,1269,0,
4,1270,0,
1,1270,105,2
5,1270,0,
3,1270,0,
5,1270,0,
1,1271,110,2
1,1271,151,2
4,1271,0,
1,1271,105,1
4,1272,0,
1,1272,105,2
1,1272,115,2
2,1272,115,2
1,1272,105,1
5,1272,0,
4,1272,0,
5,1272,0,
1,1273,115,2
1,1273,120,2
2,1273,115,2
4,1273,0,
3,1273,0,
4,1274,0,
2,1274,120,2
3,1274,0,
2,1275,120,2
4,1275,0,
3,1275,0,
5,1275,0,
4,1275,0,
1,1276,115,2
3,1276,0,
3,1276,0,
2,1276,120,2
3,1276,0,
3,1276,0,
3,1277,0,
1,1277,126,2
4,1277,0,
5,1277,0,
2,1277,120,2
4,1277,0,
5,1277,0,
3,1277,0,
1,1278,120,2
4,1278,0,
4,1278,0,
4,1278,0,
5,1279,0,
4,1279,0,
3,1279,0,
5,1280,0,
5,1280,0,
3,1281,0,
1,1282,126,2
3,1282,0,
4,1282,0,
1,1282,115,2
1,1282,126,2
3,1282,1279,3
4,1283,0,
2,1283,110,2
5,1283,0,
1,1283,120,2
4,1283,0,
2,1283,132,2
3,1283,0,
4,1283,0,
5,1283,0,
5,1283,0,
5,1283,0,
3,1284,0,
3,1285,0,
4,1285,0,
2,1285,115,2
1,1285,126,2
3,1285,1279,3
1,1287,126,2
4,1287,0,
2,1287,110,2
4,1287,0,
4,1287,0,
2,1288,120,2
5,1288,0,
3,1288,0,
5,1288,0,
5,1289,0,
1,1289,115,2
1,1290,110,2
3,1290,0,
2,1290,115,2
4,1290,0,
2,1290,120,2
5,1290,0,
2,1291,132,2
1,1291,138,2
1,1291,144,2
4,1291,0,
3,1291,0,
1,1291,126,2
3,1291,1279,3
5,1292,0,
5,1292,0,
5,1292,0,
3,1292,1279,3
4,1292,0,
1,1292,105,1
2,1293,120,2
2,1293,126,2
1,1293,120,2
2,1294,138,2
2,1294,120,2
2,1295,126,2
3,1295,1279,3
1,1295,115,2
4,1295,0,
3,1295,1279,3
4,1295,0,
3,1295,1279,3
3,1295,0,
4,1295,0,
5,1295,0,
3,1296,1279,3
5,1296,0,
1,1296,110,2
5,1296,0,
2,1296,110,2
3,1297,1279,3
5,1297,0,
3,1297,0,
3,1297,0,
1,1297,110,2
5,1297,0,
2,1297,115,2
2,1297,120,2
3,1297,0,
4,1298,0,
4,1298,0,
4,1298,0,
2,1298,132,2
1,1298,115,2
4,1299,0,
3,1299,0,
4,1299,0,
1,1299,144,2
2,1300,110,2
4,1300,0,
1,1301,115,2
1,1301,120,2
1,1301,1279,3
4,1302,0,
2,1302,120,2
5,1302,0,
2,1302,110,2
2,1302,115,2
5,1303,0,
5,1303,0,
4,1303,0,
4,1303,0,
3,1303,0,
4,1304,0,
2,1304,115,2
2,1305,144,2
3,1305,0,
5,1305,0,
4,1305,0,
2,1306,120,2
1,1306,110,2
2,1306,105,2
2,1306,120,2
4,1306,0,
4,1307,0,
4,1307,0,
2,1307,115,2
5,1307,0,
3,1307,0,
1,1307,105,2
1,1307,115,2
2,1308,115,2
1,1308,120,2
3,1308,1279,3
5,1308,0,
5,1309,0,
1,1309,105,2
1,1309,126,2
3,1309,1279,3
5,1309,0,
2,1309,115,2
5,1309,0,
4,1310,0,
2,1310,115,2
2,1311,120,2
1,1311,110,2
4,1311,0,
5,1311,0,
1,1311,120,2
3,1311,0,
4,1311,0,
5,1311,0,
4,1312,0,
2,1312,105,2
1,1312,110,2
4,1312,0,
3,1312,0,
1,1312,115,2
5,1312,0,
5,1312,0,
5,1312,0,
5,1312,0,
5,1313,0,
5,1313,0,
5,1313,0,
2,1313,110,2
4,1313,0,
3,1313,0,
1,1314,120,2
1,1315,115,2
1,1315,115,2
5,1315,0,
3,1316,0,
1,1316,126,2
3,1316,0,
5,1317,0,
2,1317,126,2
3,1317,0,
1,1317,126,2
1,1318,120,2
4,1318,0,
4,1318,0,
3,1319,0,
4,1319,0,
2,1319,115,2
4,1319,0,
3,1319,1279,3
3,1319,0,
3,1319,1279,3
5,1320,0,
3,1320,0,
4,1320,0,
3,1321,1279,3
5,1321,0,
2,1321,115,2
1,1321,115,2
4,1322,0,
5,1322,0,
3,1322,1279,3
5,1322,0,
4,1323,0,
5,1323,0,
1,1323,132,2
4,1323,0,
2,1323,126,2
1,1324,105,1
3,1324,0,
4,1324,0,
4,1324,0,
4,1325,0,
5,1325,0,
3,1325,0,
1,1325,115,2
1,1325,120,2
3,1325,1279,3
1,1325,1279,3
3,1325,0,
3,1325,1279,3
5,1325,0,
4,1325,0,
1,1325,105,2
5,1326,0,
3,1326,0,
3,1326,1279,3
1,1327,126,2
4,1327,0,
2,1328,126,2
1,1328,120,2
3,1328,1279,3
3,1329,0,
4,1329,0,
5,1329,0,
4,1329,0,
5,1329,0,
2,1330,115,2
3,1330,1279,3
2,1330,132,2
2,1330,115,2
1,1330,126,2
3,1331,0,
3,1331,1279,3
4,1331,0,
1,1331,120,2
2,1331,115,2
2,1331,115,2
3,1331,0,
3,1332,0,
4,1332,0,
4,1332,0,
3,1334,1279,3
4,1334,0,
4,1334,0,
4,1334,0,
4,1334,0,
1,1334,132,2
3,1335,0,
1,1335,115,2
1,1335,115,2
2,1335,132,2
5,1335,0,
4,1335,0,
5,1336,0,
3,1336,1279,3
4,1336,0,
3,1336,0,
1,1336,110,2
5,1336,0,
4,1337,0,
1,1337,115,2
2,1337,115,2
2,1337,105,2
4,1337,0,
4,1337,0,
3,1338,1279,3
1,1338,115,2
2,1339,115,2
2,1339,110,2
4,1339,0,
4,1339,0,
5,1339,0,
2,1340,115,2
5,1340,0,
3,1340,1279,3
1,1340,110,2
5,1341,0,
2,1341,115,2
3,1342,0,
2,1342,138,2
3,1342,1279,3
1,1342,115,2
2,1342,115,2
2,1343,1342,3
5,1343,0,
5,1343,0,
2,1343,110,2
1,1344,115,2
2,1344,105,2
5,1344,0,
3,1344,1342,3
4,1344,0,
2,1346,1279,3
3,1346,1342,3
3,1347,1342,3
5,1347,0,
1,1347,1342,3
4,1347,0,
3,1347,1342,3
2,1348,120,2
5,1348,0,
3,1348,1342,3
3,1348,1342,3
5,1348,0,
1,1349,115,2
1,1349,115,2
1,1349,1342,3
4,1350,0,
4,1350,0,
5,1350,0,
2,1350,120,2
1,1350,115,2
3,1350,1342,3
3,1351,1342,3
2,1351,105,2
5,1351,0,
2,1352,115,2
5,1352,0,
3,1352,1342,3
3,1352,1342,3
2,1352,132,2
3,1352,1342,3
5,1352,0,
1,1353,115,2
3,1353,1342,3
4,1353,0,
3,1353,1342,3
1,1354,110,2
2,1354,1279,3
3,1354,1342,3
1,1354,126,2
4,1355,0,
3,1355,1342,3
5,1355,0,
1,1355,115,2
2,1355,110,2
3,1355,1342,3
4,1355,0,
4,1355,0,
5,1356,0,
3,1356,1342,3
3,1357,1342,3
4,1357,0,
5,1358,0,
2,1358,1342,3
3,1358,1342,3
5,1358,0,
1,1358,126,2
2,1358,1342,3
5,1359,0,
2,1359,115,2
2,1359,126,2
1,1359,1342,3
2,1360,110,2
5,1360,0,
4,1360,0,
3,1361,1342,3
5,1361,0,
3,1362,1342,3
3,1362,1342,3
4,1363,0,
3,1363,1342,3
5,1363,0,
2,1363,115,2
4,1363,0,
4,1364,0,
5,1365,0,
3,1366,1279,3
3,1366,1342,3
5,1366,0,
2,1366,110,2
3,1366,1342,3
4,1366,0,
4,1366,0,
2,1367,110,2
3,1367,1342,3
4,1367,0,
4,1367,0,
2,1367,110,2
4,1367,0,
3,1367,1342,3
3,1367,1342,3
2,1368,115,2
3,1368,1342,3
4,1368,0,
4,1368,0,
4,1368,0,
1,1368,110,2
2,1368,132,2
5,1369,0,
2,1369,115,2
2,1369,1279,3
2,1369,110,2
4,1369,0,
1,1369,1342,3
4,1369,0,
3,1369,1342,3
3,1370,1342,3
3,1370,1342,3
1,1370,105,2
4,1370,0,
3,1370,1342,3
4,1371,0,
5,1371,0,
4,1371,0,
4,1371,0,
3,1371,1342,3
2,1371,1342,3
2,1371,132,2
5,1372,0,
4,1372,0,
5,1373,0,
1,1373,105,1
2,1373,1342,3
1,1373,132,2
2,1373,115,2
2,1373,126,2
4,1373,0,
3,1374,1342,3
4,1374,0,
3,1374,1342,3
5,1374,0,
3,1375,1342,3
2,1375,110,2
1,1375,144,2
3,1376,1342,3
4,1376,0,
1,1376,110,2
2,1376,1342,3
4,1377,0,
1,1377,110,2
4,1377,0,
5,1377,0,
2,1377,126,2
1,1377,110,2
5,1378,0,
3,1379,1342,3
3,1379,1342,3
1,1379,1342,3
2,1380,115,2
5,1380,0,
2,1381,132,2
4,1381,0,
2,1381,132,2
1,1381,115,2
2,1382,1342,3
2,1382,1342,3
5,1382,0,
5,1382,0,
3,1383,1342,3
1,1383,105,2
3,1383,1279,3
2,1383,110,2
5,1383,0,
1,1383,120,2
1,1383,115,2
4,1384,0,
3,1384,1342,3
4,1384,0,
4,1384,0,
5,1384,0,
3,1385,1342,3
1,1385,126,2
4,1385,0,
4,1385,0,
5,1386,0,
5,1386,0,
4,1386,0,
2,1386,120,2
4,1388,0,
1,1388,1342,3
1,1388,132,2
2,1388,115,2
4,1389,0,
4,1389,0,
2,1390,110,2
4,1390,0,
2,1390,105,2
4,1390,0,
2,1390,110,2
1,1391,115,2
3,1391,1342,3
1,1391,1342,3
1,1391,1342,3
1,1391,120,2
2,1392,120,2
2,1393,120,2
1,1394,105,2
5,1394,0,
1,1394,1342,3
1,1394,110,2
5,1394,0,
4,1394,0,
3,1395,1342,3
3,1395,1342,3
5,1395,0,
2,1396,120,2
4,1396,0,
2,1396,110,2
5,1397,0,
1,1397,110,2
5,1397,0,
3,1397,1279,3
3,1397,1342,3
2,1398,120,2
3,1398,1342,3
4,1398,0,
3,1398,1342,3
4,1399,0,
1,1399,120,2
4,1399,0,
2,1399,144,2
5,1399,0,
3,1399,1342,3
1,1399,1342,3
5,1400,0,
1,1400,105,2
4,1400,0,
1,1400,138,2
1,1401,110,2
4,1401,0,
4,1401,0,
4,1401,0,
5,1401,0,
5,1402,0,
1,1402,1279,3
1,1402,126,2
4,1403,0,
1,1403,126,2
1,1403,1342,3
3,1404,1342,3
5,1404,0,
3,1404,1342,3
4,1404,0,
1,1404,1342,3
4,1404,0,
2,1404,115,2
2,1404,120,2
5,1405,0,
2,1405,105,2
4,1406,0,
1,1407,115,2
5,1407,0,
4,1407,0,
2,1407,110,2
2,1408,1342,3
1,1408,105,2
2,1408,1279,3
3,1409,1342,3
3,1409,1342,3
5,1410,0,
4,1410,0,
1,1410,1342,3
2,1410,1409,3
2,1411,115,2
4,1411,0,
5,1412,0,
4,1412,0,
2,1413,120,2
4,1413,0,
4,1413,0,
5,1414,0,
2,1414,110,2
4,1414,0,
1,1415,115,2
5,1415,0,
5,1415,0,
5,1415,0,
2,1415,1409,3
4,1415,0,
2,1415,120,2
5,1415,0,
1,1415,1409,3
4,1415,0,
1,1416,1409,3
4,1416,0,
5,1416,0,
2,1416,1342,3
4,1416,0,
3,1417,1409,3
5,1417,0,
1,1417,115,2
3,1417,1409,3
4,1418,0,
2,1418,1342,3
2,1418,1342,3
5,1418,0,
1,1419,1409,3
5,1420,0,
2,1420,110,2
5,1420,0,
3,1420,1409,3
2,1421,1342,3
4,1421,0,
2,1421,120,2
3,1421,1409,3
2,1422,1409,3
4,1422,0,
5,1422,0,
5,1422,0,
1,1423,1342,3
4,1423,0,
2,1423,1409,3
3,1423,1342,3
1,1424,120,2
4,1424,0,
1,1424,110,2
5,1424,0,
5,1424,0,
3,1425,1342,3
4,1425,0,
4,1426,0,
4,1426,0,
5,1426,0,
5,1426,0,
4,1426,0,
4,1427,0,
2,1427,1409,3
2,1427,1409,3
1,1428,1409,3
5,1428,0,
3,1428,1342,3
2,1428,1409,3
4,1429,0,
1,1429,115,2
3,1429,1409,3
4,1429,0,
5,1429,0,
1,1429,105,2
3,1429,1342,3
3,1430,1409,3
2,1431,120,2
1,1431,1409,3
5,1431,0,
1,1431,115,2
2,1431,1279,3
5,1431,0,
4,1431,0,
2,1432,1409,3
1,1432,1409,3
2,1432,110,2
2,1432,110,2
3,1432,1409,3
4,1432,0,
5,1433,0,
5,1433,0,
4,1433,0,
3,1433,1409,3
2,1433,1409,3
1,1434,120,2
4,1434,0,
5,1434,0,
1,1434,1342,3
4,1435,0,
4,1436,0,
3,1437,1409,3
3,1438,1342,3
1,1438,1342,3
3,1439,1409,3
5,1441,0,
5,1441,0,
2,1441,115,2
5,1442,0,
1,1442,1409,3
2,1442,1409,3
4,1443,0,
2,1444,1409,3
5,1444,0,
3,1444,1342,3
4,1445,0,
2,1445,1409,3
4,1445,0,
3,1445,1409,3
5,1446,0,
1,1446,1342,3
3,1446,1409,3
2,1446,1409,3
1,1446,110,2
5,1446,0,
5,1447,0,
5,1448,0,
5,1448,0,
2,1448,1409,3
5,1449,0,
4,1449,0,
3,1450,1409,3
3,1450,1409,3
1,1451,126,2
4,1451,0,
2,1451,1409,3
5,1451,0,
5,1452,0,
4,1452,0,
1,1452,1342,3
2,1453,120,2
5,1453,0,
5,1453,0,
2,1454,1342,3
5,1454,0,
1,1454,105,2
5,1454,0,
3,1455,1279,3
4,1455,0,
4,1455,0,
3,1455,1409,3
4,1456,0,
3,1457,1409,3
1,1457,126,2
3,1457,1409,3
5,1458,0,
4,1459,0,
1,1460,105,2
3,1460,1342,3
3,1460,1409,3
1,1460,126,2
2,1460,110,2
1,1460,110,2
5,1460,0,
5,1460,0,
3,1461,1409,3
1,1461,110,2
2,1461,110,2
3,1462,1409,3
1,1462,1409,3
1,1463,1409,3
4,1463,0,
4,1463,0,
2,1464,1409,3
5,1464,0,
1,1464,1409,3
1,1464,132,2
4,1465,0,
1,1465,1279,3
4,1465,0,
3,1466,1409,3
1,1466,1342,3
2,1466,1409,3
3,1467,1409,3
3,1467,1342,3
3,1467,1409,3
2,1468,1279,3
4,1468,0,
4,1469,0,
3,1469,1409,3
1,1469,1409,3
3,1470,1409,3
2,1470,1342,3
3,1470,1409,3
1,1470,132,2
2,1470,105,2
4,1470,0,
3,1470,1409,3
3,1471,1409,3
3,1471,1409,3
5,1472,0,
2,1472,144,2
4,1472,0,
4,1472,0,
1,1472,1409,3
4,1472,0,
4,1472,0,
2,1473,120,2
2,1473,126,2
5,1473,0,
1,1474,110,2
4,1474,0,
5,1474,0,
1,1474,1409,3
5,1475,0,
4,1475,0,
1,1475,1409,3
3,1475,1409,3
4,1476,0,
5,1476,0,
2,1476,120,2
4,1476,0,
5,1476,0,
1,1477,120,2
2,1477,110,2
3,1477,1409,3
3,1478,1409,3
3,1478,1409,3
1,1478,1279,3
2,1479,1409,3
5,1479,0,
2,1479,1409,3
3,1479,1409,3
3,1479,1409,3
3,1479,1409,3
1,1480,1479,3
4,1480,0,
1,1480,1409,3
1,1481,1409,3
2,1481,115,2
1,1481,1479,3
5,1482,0,
1,1482,1479,3
5,1482,0,
2,1483,1342,3
5,1483,0,
2,1483,110,2
4,1483,0,
1,1483,1409,3
2,1484,1409,3
4,1485,0,
5,1485,0,
1,1485,1479,3
4,1485,0,
4,1485,0,
2,1486,132,2
1,1486,1479,3
1,1486,1479,3
4,1486,0,
5,1487,0,
1,1487,126,2
1,1487,1409,3
4,1488,0,
5,1488,0,
5,1488,0,
2,1489,1479,3
4,1489,0,
4,1489,0,
4,1489,0,
1,1490,1279,3
2,1490,1479,3
5,1490,0,
2,1491,1342,3
5,1491,0,
1,1491,1409,3
3,1492,1409,3
3,1492,1479,3
5,1492,0,
1,1492,138,2
1,1492,115,2
2,1492,132,2
4,1492,0,
3,1493,1409,3
2,1493,132,2
4,1493,0,
5,1493,0,
2,1494,1409,3
1,1494,1342,3
5,1494,0,
5,1494,0,
5,1496,0,
1,1496,1479,3
3,1496,1479,3
1,1496,115,2
4,1497,0,
3,1497,1409,3
2,1497,1279,3
5,1497,0,
5,1498,0,
4,1498,0,
3,1498,1409,3
5,1498,0,
3,1499,1342,3
5,1499,0,
3,1499,1479,3
1,1500,1409,3
2,1500,1409,3
3,1500,1479,3
5,1500,0,
3,1500,1479,3
5,1501,0,
2,1501,1479,3
5,1501,0,
5,1501,0,
4,1501,0,
2,1501,1479,3
2,1502,1479,3
5,1502,0,
5,1502,0,
1,1503,1479,3
5,1503,0,
4,1503,0,
5,1503,0,
1,1503,120,2
5,1504,0,
5,1504,0,
4,1504,0,
5,1504,0,
1,1504,1479,3
4,1505,0,
2,1505,115,2
2,1505,1479,3
1,1505,1479,3
2,1505,1479,3
2,1505,110,2
5,1505,0,
4,1505,0,
3,1505,1479,3
5,1505,0,
1,1506,1409,3
2,1506,110,2
1,1506,1479,3
3,1506,1342,3
3,1506,1479,3
4,1507,0,
3,1508,1479,3
5,1508,0,
4,1508,0,
1,1508,1479,3
5,1508,0,
3,1508,1479,3
5,1508,0,
3,1509,1479,3
1,1509,1479,3
5,1509,0,
1,1509,1479,3
2,1509,1479,3
5,1509,0,
2,1509,1479,3
3,1510,1409,3
1,1510,1479,3
4,1510,0,
3,1510,1342,3
5,1511,0,
1,1511,1409,3
4,1511,0,
3,1511,1409,3
3,1512,1479,3
2,1512,1409,3
4,1512,0,
2,1512,110,2
4,1513,0,
4,1513,0,
5,1514,0,
3,1514,1342,3
2,1514,1479,3
1,1514,1479,3
2,1514,1409,3
1,1514,1479,3
1,1514,1479,3
4,1515,0,
1,1515,1409,3
1,1515,1479,3
1,1515,120,2
2,1515,132,2
1,1516,1479,3
4,1516,0,
1,1516,120,2
3,1516,1479,3
3,1516,1479,3
3,1517,1342,3
2,1517,1479,3
5,1518,0,
2,1518,1479,3
4,1518,0,
1,1518,120,2
1,1519,1479,3
1,1519,1409,3
5,1519,0,
4,1519,0,
2,1519,1479,3
2,1520,1409,3
4,1520,0,
4,1520,0,
5,1520,0,
2,1520,1342,3
1,1521,1479,3
4,1521,0,
1,1521,115,2
1,1521,1479,3
3,1521,1409,3
5,1521,0,
2,1522,1409,3
2,1522,1409,3
2,1522,132,2
5,1523,0,
2,1523,1409,3
1,1523,1342,3
5,1524,0,
1,1524,1479,3
1,1525,1479,3
3,1525,1409,3
4,1525,0,
1,1526,1409,3
5,1526,0,
2,1526,1409,3
1,1527,1342,3
1,1528,1409,3
3,1528,1342,3
2,1528,1409,3
1,1528,120,2
5,1528,0,
1,1529,1409,3
4,1529,0,
2,1529,105,2
3,1529,1409,3
5,1529,0,
3,1529,1409,3
2,1529,1479,3
1,1530,1342,3
5,1530,0,
1,1530,1342,3
1,1530,1409,3
3,1531,1409,3
2,1531,105,2
5,1531,0,
3,1531,1409,3
3,1531,1409,3
4,1532,0,
2,1532,1479,3
2,1532,1479,3
5,1532,0,
5,1532,0,
5,1532,0,
2,1532,1479,3
2,1532,1342,3
5,1533,0,
5,1533,0,
2,1534,1479,3
1,1534,132,2
3,1534,1479,3
4,1534,0,
4,1535,0,
1,1535,1409,3
1,1535,115,2
2,1536,126,2
2,1536,1479,3
5,1537,0,
3,1537,1409,3
1,1538,1479,3
1,1538,1479,3
1,1538,1409,3
5,1539,0,
2,1539,1479,3
5,1539,0,
5,1539,0,
3,1539,1479,3
1,1539,1479,3
2,1540,1342,3
1,1540,120,2
1,1540,1479,3
4,1540,0,
1,1540,1409,3
3,1540,1479,3
5,1540,0,
4,1541,0,
2,1541,1479,3
5,1541,0,
4,1541,0,
3,1541,1479,3
2,1542,1479,3
4,1543,0,
3,1543,1479,3
2,1543,1479,3
4,1543,0,
2,1543,1479,3
3,1543,1479,3
3,1543,1479,3
2,1544,1409,3
5,1544,0,
4,1545,0,
1,1545,1342,3
4,1546,0,
5,1546,0,
3,1546,1279,3
2,1547,1342,3
3,1547,1479,3
1,1547,132,2
4,1547,0,
5,1547,0,
3,1548,1409,3
5,1548,0,
5,1548,0,
4,1548,0,
5,1548,0,
3,1549,1409,3
2,1550,1409,3
5,1550,0,
5,1550,0,
3,1550,1409,3
1,1550,1479,3
5,1550,0,
5,1550,0,
3,1550,1479,3
1,1551,1409,3
4,1551,0,
3,1551,1479,3
2,1552,1479,3
1,1552,1409,3
3,1552,1479,3
4,1553,0,
1,1553,1479,3
2,1553,1409,3
2,1554,132,2
5,1554,0,
4,1554,0,
3,1554,1552,3
4,1554,0,
5,1554,0,
4,1555,0,
2,1555,1279,3
1,1555,1552,3
4,1556,0,
3,1556,1279,3
3,1556,1409,3
1,1557,1409,3
1,1557,132,2
4,1557,0,
5,1557,0,
2,1558,1479,3
4,1558,0,
2,1560,1552,3
4,1560,0,
2,1560,1479,3
3,1561,1479,3
3,1561,1552,3
3,1561,1342,3
1,1561,1479,3
3,1561,1409,3
5,1562,0,
2,1562,1552,3
2,1562,115,2
4,1562,0,
2,1562,105,2
4,1562,0,
4,1562,0,
4,1562,0,
2,1562,1552,3
3,1563,1409,3
2,1563,1409,3
4,1563,0,
2,1563,1479,3
5,1563,0,
4,1564,0,
3,1564,1552,3
5,1565,0,
1,1565,1479,3
5,1565,0,
3,1565,1479,3
5,1565,0,
1,1565,1479,3
5,1565,0,
5,1566,0,
3,1566,1552,3
3,1566,1479,3
2,1566,1409,3
2,1566,1552,3
2,1567,1479,3
3,1567,1479,3
1,1567,1479,3
3,1567,1342,3
5,1568,0,
4,1568,0,
2,1568,1479,3
1,1569,120,2
2,1569,1479,3
5,1569,0,
2,1570,1479,3
4,1570,0,
5,1570,0,
4,1570,0,
2,1570,1409,3
3,1570,1409,3
4,1570,0,
1,1571,1479,3
2,1572,126,2
5,1572,0,
2,1572,1409,3
2,1573,1409,3
4,1573,0,
4,1573,0,
1,1574,1479,3
5,1575,0,
2,1575,1552,3
1,1575,1342,3
4,1575,0,
5,1575,0,
4,1576,0,
4,1576,0,
1,1576,1409,3
3,1577,1279,3
1,1577,1552,3
4,1577,0,
4,1578,0,
1,1578,1409,3
5,1578,0,
1,1578,1552,3
3,1578,1552,3
1,1579,1342,3
3,1579,1552,3
5,1580,0,
1,1580,1279,3
4,1580,0,
2,1580,1479,3
1,1581,110,2
3,1581,1479,3
5,1581,0,
1,1581,115,2
3,1582,1479,3
3,1582,1409,3
1,1582,115,2
5,1582,0,
5,1582,0,
1,1583,1479,3
4,1583,0,
3,1584,1479,3
1,1584,1479,3
3,1584,1342,3
5,1585,0,
3,1585,1479,3
4,1585,0,
5,1585,0,
3,1586,1409,3
5,1586,0,
2,1586,1409,3
5,1587,0,
3,1587,1479,3
4,1588,0,
5,1588,0,
5,1588,0,
1,1588,1479,3
5,1589,0,
5,1589,0,
4,1590,0,
3,1590,1409,3
5,1590,0,
1,1590,132,2
5,1590,0,
1,1591,1409,3
5,1591,0,
4,1591,0,
4,1591,0,
4,1591,0,
4,1592,0,
2,1592,1409,3
3,1592,1409,3
5,1592,0,
1,1592,1479,3
5,1593,0,
1,1593,1479,3
2,1593,1552,3
4,1593,0,
4,1593,0,
3,1593,1552,3
5,1594,0,
4,1594,0,
2,1595,1552,3
5,1595,0,
3,1596,1552,3
5,1596,0,
5,1596,0,
5,1597,0,
4,1597,0,
4,1597,0,
4,1598,0,
4,1598,0,
5,1598,0,
3,1598,1409,3
5,1598,0,
1,1598,1279,3
5,1599,0,
4,1599,0,
1,1599,1479,3
4,1599,0,
4,1599,0,
4,1600,0,
2,1600,1552,3
5,1600,0,
4,1601,0,
4,1601,0,
2,1601,1342,3
3,1601,1479,3
4,1601,0,
4,1602,0,
2,1602,1552,3
3,1602,1479,3
4,1603,0,
5,1603,0,
2,1604,1552,3
1,1604,1479,3
1,1605,1552,3
2,1605,1479,3
1,1605,1552,3
4,1605,0,
4,1605,0,
1,1606,1479,3
5,1606,0,
5,1606,0,
4,1606,0,
1,1607,1409,3
2,1607,1479,3
4,1608,0,
1,1608,105,2
3,1610,1479,3
3,1611,1479,3
3,1611,1409,3
4,1611,0,
3,1611,1479,3
4,1611,0,
4,1612,0,
1,1612,1479,3
1,1612,1479,3
1,1613,1479,3
4,1613,0,
3,1614,1409,3
5,1614,0,
5,1614,0,
4,1615,0,
4,1615,0,
1,1615,1409,3
1,1616,1409,3
4,1616,0,
1,1617,1552,3
1,1617,1552,3
2,1617,1479,3
4,1619,0,
1,1619,1479,3
1,1619,1552,3
4,1619,0,
5,1620,0,
1,1620,1552,3
1,1620,110,2
2,1620,1552,3
1,1620,1552,3
2,1620,1479,3
4,1621,0,
3,1621,1409,3
5,1621,0,
5,1621,0,
3,1621,1552,3
4,1622,0,
4,1622,0,
5,1622,0,
4,1622,0,
4,1623,0,
5,1623,0,
5,1623,0,
2,1623,132,2
2,1623,1479,3
5,1623,0,
3,1624,1409,3
1,1624,1409,3
1,1624,1479,3
2,1624,1552,3
5,1624,0,
3,1624,1409,3
1,1624,1342,3
2,1625,1552,3
2,1625,1479,3
2,1625,1479,3
1,1625,1479,3
3,1626,1479,3
1,1626,1479,3
4,1626,0,
1,1627,1552,3
2,1628,110,2
2,1628,1479,3
5,1628,0,
5,1628,0,
2,1628,126,2
3,1629,1479,3
2,1629,115,2
2,1629,1552,3
5,1629,0,
4,1630,0,
4,1631,0,
2,1631,126,2
5,1631,0,
5,1631,0,
1,1632,1479,3
5,1632,0,
2,1632,1479,3
4,1633,0,
5,1633,0,
3,1635,1342,3
2,1635,1629,3
4,1635,0,
1,1636,1479,3
3,1636,1629,3
3,1636,1479,3
1,1636,1629,3
2,1637,1479,3
5,1637,0,
4,1637,0,
1,1637,1552,3
4,1638,0,
5,1639,0,
4,1640,0,
2,1640,1479,3
5,1641,0,
1,1642,1479,3
2,1642,1279,3
1,1642,1479,3
4,1642,0,
2,1643,1409,3
4,1643,0,
4,1643,0,
4,1644,0,
2,1644,1552,3
2,1645,1409,3
2,1645,1552,3
1,1645,1479,3
3,1646,1552,3
3,1646,1479,3
3,1646,1629,3
2,1646,1479,3
1,1646,1479,3
5,1647,0,
3,1647,1629,3
1,1647,1409,3
1,1648,1409,3
3,1649,1629,3
3,1649,1552,3
3,1650,1479,3
2,1650,1409,3
2,1650,1552,3
4,1651,0,
1,1651,1629,3
2,1651,1552,3
4,1652,0,
2,1652,1629,3
2,1653,1629,3
5,1653,0,
3,1653,1629,3
1,1653,1629,3
2,1654,1552,3
4,1654,0,
3,1656,1479,3
5,1656,0,
2,1656,1479,3
1,1657,1552,3
4,1657,0,
2,1657,1479,3
2,1657,1629,3
3,1658,1629,3
3,1658,1479,3
5,1658,0,
5,1658,0,
2,1658,1629,3
5,1658,0,
3,1659,1552,3
2,1659,1629,3
5,1659,0,
5,1660,0,
4,1660,0,
2,1660,1629,3
5,1660,0,
1,1660,1409,3
2,1660,1409,3
1,1660,1629,3
1,1661,1479,3
4,1661,0,
1,1662,1409,3
3,1662,1552,3
1,1662,1342,3
5,1663,0,
5,1663,0,
4,1663,0,
3,1663,1552,3
2,1663,1629,3
2,1664,1629,3
4,1665,0,
1,1665,1479,3
