min_score,max_rent,rent,apt_score
5,600,0,
2,601,591,2
1,601,105,1
3,601,0,
2,601,512,2
4,602,0,
1,602,105,1
2,603,537,2
4,603,0,
2,603,537,2
5,603,0,
4,603,0,
1,604,105,1
3,604,0,
5,604,0,
5,604,0,
2,604,512,2
4,604,0,
5,604,0,
2,605,591,2
5,605,0,
4,605,0,
2,605,591,2
3,605,0,
1,605,105,1
4,605,0,
3,606,0,
1,606,105,1
1,606,110,1
2,606,563,2
3,606,0,
2,606,591,2
2,606,591,2
4,606,0,
4,606,0,
1,607,105,1
1,607,110,1
3,607,0,
1,607,105,1
3,607,0,
1,608,105,1
5,608,0,
1,608,105,1
3,608,0,
3,608,0,
4,609,0,
1,609,115,1
2,609,563,2
4,610,0,
4,610,0,
1,610,110,1
3,610,0,
1,611,563,2
4,611,0,
1,611,110,1
5,612,0,
5,612,0,
3,612,0,
2,613,591,2
1,613,537,2
4,613,0,
5,614,0,
2,614,537,2
2,614,591,2
4,614,0,
2,614,591,2
3,614,0,
3,615,0,
2,615,591,2
4,615,0,
2,615,563,2
5,615,0,
2,615,591,2
3,615,0,
1,615,105,1
1,615,105,1
1,615,591,2
1,616,563,2
2,616,512,2
3,616,0,
3,617,0,
5,617,0,
5,617,0,
3,617,0,
3,618,0,
4,618,0,
5,618,0,
2,618,537,2
4,618,0,
1,618,110,1
3,618,0,
3,618,0,
2,618,591,2
1,618,105,1
2,618,563,2
3,619,0,
2,619,563,2
5,619,0,
3,619,0,
4,619,0,
4,620,0,
1,620,105,1
3,621,0,
5,621,0,
5,622,0,
5,622,0,
2,622,512,2
5,622,0,
3,622,0,
4,622,0,
5,622,0,
5,622,0,
1,623,105,1
1,623,105,1
3,623,0,
1,623,110,1
5,623,0,
5,623,0,
3,624,0,
3,624,0,
4,624,0,
5,625,0,
5,625,0,
4,625,0,
4,625,0,
2,626,537,2
5,626,0,
5,626,0,
1,626,512,2
2,626,620,2
4,627,0,
3,627,0,
1,627,105,1
4,627,0,
1,627,105,1
3,627,0,
1,628,105,1
3,628,0,
1,628,620,2
1,628,105,1
1,628,537,2
4,629,0,
1,629,105,1
1,629,620,2
5,629,0,
3,629,0,
2,630,591,2
5,630,0,
3,630,0,
3,630,0,
3,630,0,
2,630,620,2
1,630,105,1
1,630,105,1
4,631,0,
1,631,110,1
5,631,0,
3,631,0,
4,631,0,
2,631,591,2
4,631,0,
3,631,0,
4,631,0,
3,631,0,
3,632,0,
1,632,115,1
2,632,563,2
2,633,591,2
1,633,591,2
3,634,0,
4,634,0,
1,634,620,2
5,635,0,
1,635,105,1
2,635,591,2
3,636,0,
1,636,105,1
3,636,0,
2,636,563,2
5,636,0,
5,637,0,
4,637,0,
2,638,620,2
1,638,110,1
2,638,563,2
5,638,0,
5,638,0,
5,639,0,
4,639,0,
1,639,591,2
4,639,0,
4,640,0,
5,640,0,
5,640,0,
4,640,0,
1,640,105,1
3,640,0,
5,641,0,
1,641,591,2
1,642,105,1
4,642,0,
4,642,0,
2,642,591,2
4,642,0,
1,642,105,1
2,643,591,2
1,643,105,1
5,644,0,
1,644,110,1
5,644,0,
4,644,0,
4,645,0,
1,646,105,1
1,646,105,1
1,647,620,2
5,647,0,
5,647,0,
1,647,110,1
4,648,0,
1,648,105,1
3,649,0,
4,649,0,
3,649,0,
5,650,0,
4,650,0,
2,650,537,2
3,651,0,
4,651,0,
5,652,0,
1,652,651,2
5,652,0,
1,652,651,2
1,652,105,1
2,652,537,2
4,652,0,
2,652,651,2
5,652,0,
4,653,0,
3,653,0,
3,653,0,
5,653,0,
3,653,0,
5,653,0,
5,653,0,
4,654,0,
5,654,0,
4,654,0,
3,654,0,
2,655,620,2
5,655,0,
1,655,620,2
2,655,651,2
4,655,0,
3,656,0,
4,656,0,
3,657,0,
3,657,0,
1,657,110,1
1,657,620,2
3,657,0,
4,657,0,
5,658,0,
5,658,0,
4,658,0,
4,658,0,
1,659,105,1
1,660,110,1
3,660,0,
2,660,651,2
2,660,591,2
3,661,0,
3,662,0,
1,662,105,1
2,662,651,2
4,662,0,
5,662,0,
3,663,0,
3,663,0,
5,663,0,
3,663,0,
5,664,0,
2,664,537,2
3,665,0,
3,665,0,
5,665,0,
3,665,0,
2,665,651,2
5,666,0,
4,666,0,
2,666,465,2
4,667,0,
5,667,0,
4,667,0,
2,667,651,2
2,668,563,2
2,669,512,2
2,669,651,2
1,669,512,2
5,669,0,
5,669,0,
5,669,0,
3,670,0,
4,670,0,
2,670,591,2
5,670,0,
2,670,591,2
1,670,591,2
1,670,105,1
4,671,0,
3,671,0,
1,671,105,1
2,672,620,2
3,672,0,
5,672,0,
2,672,591,2
1,672,110,1
1,672,110,1
5,672,0,
1,673,620,2
1,674,105,1
2,674,651,2
4,674,0,
5,674,0,
4,674,0,
1,675,105,1
4,675,0,
1,675,651,2
1,675,105,1
3,675,0,
1,675,105,1
3,675,0,
5,675,0,
2,675,620,2
5,676,0,
3,676,0,
2,676,651,2
3,676,0,
2,676,563,2
3,676,0,
5,677,0,
5,677,0,
5,677,0,
4,677,0,
5,677,0,
5,677,0,
5,677,0,
2,678,563,2
3,678,0,
5,678,0,
2,678,591,2
1,679,105,1
4,679,0,
4,679,0,
5,679,0,
3,679,0,
3,679,0,
3,679,0,
3,679,0,
2,680,620,2
4,680,0,
2,680,488,2
1,680,563,2
4,681,0,
4,681,0,
1,681,105,1
3,681,0,
3,681,0,
3,681,0,
4,681,0,
5,682,0,
3,682,0,
5,682,0,
1,682,105,1
2,683,591,2
3,683,0,
4,683,0,
4,683,0,
1,683,620,2
3,684,0,
4,684,0,
1,685,105,1
1,685,105,1
3,685,0,
5,685,0,
1,686,591,2
2,686,563,2
1,686,105,1
3,686,0,
4,686,0,
5,686,0,
3,686,0,
4,687,0,
5,687,0,
1,687,105,1
5,688,0,
5,688,0,
2,688,683,2
1,688,651,2
2,688,683,2
2,688,537,2
3,689,0,
5,689,0,
5,689,0,
5,690,0,
1,690,105,1
2,690,620,2
3,691,0,
5,691,0,
1,691,620,2
2,691,563,2
4,691,0,
5,692,0,
2,692,683,2
3,692,0,
2,692,651,2
3,692,0,
5,692,0,
2,693,563,2
3,693,0,
1,693,563,2
1,694,563,2
5,694,0,
5,694,0,
1,694,110,1
3,695,0,
4,695,0,
1,695,651,2
5,695,0,
3,695,0,
5,696,0,
5,696,0,
2,696,683,2
3,697,0,
2,697,651,2
2,697,563,2
2,697,620,2
2,697,512,2
2,698,683,2
3,698,0,
2,698,620,2
5,698,0,
4,699,0,
5,699,0,
4,699,0,
3,700,0,
5,700,0,
1,700,591,2
4,701,0,
3,701,0,
2,701,563,2
2,701,620,2
5,702,0,
3,702,0,
5,702,0,
5,703,0,
5,703,0,
4,703,0,
1,703,591,2
4,704,0,
4,704,0,
5,704,0,
4,704,0,
2,704,683,2
1,704,105,1
4,704,0,
5,704,0,
2,704,651,2
3,705,0,
2,705,591,2
2,705,683,2
4,705,0,
4,706,0,
2,706,683,2
2,707,683,2
2,707,591,2
3,707,0,
2,707,620,2
1,707,591,2
3,707,0,
2,707,620,2
5,708,0,
5,708,0,
3,709,0,
1,709,563,2
4,709,0,
2,709,651,2
4,709,0,
2,709,683,2
4,709,0,
3,709,0,
2,710,591,2
2,710,563,2
2,710,651,2
5,710,0,
2,710,591,2
5,710,0,
5,710,0,
5,710,0,
3,711,0,
5,711,0,
5,711,0,
3,711,0,
1,711,651,2
3,711,0,
4,711,0,
5,712,0,
4,712,0,
2,712,651,2
2,712,651,2
1,712,537,2
3,712,0,
2,712,683,2
3,713,0,
2,713,683,2
4,713,0,
2,713,651,2
5,714,0,
4,714,0,
4,714,0,
4,714,0,
1,714,563,2
2,714,591,2
3,714,0,
2,714,620,2
1,715,105,1
1,715,591,2
5,715,0,
5,717,0,
5,717,0,
2,717,651,2
4,717,0,
1,718,620,2
3,718,0,
5,718,0,
5,718,0,
1,718,651,2
3,718,0,
5,719,0,
3,719,0,
4,719,0,
3,719,0,
3,719,0,
5,719,0,
4,720,0,
1,720,717,2
2,720,651,2
4,720,0,
5,721,0,
5,721,0,
1,721,105,1
4,721,0,
4,721,0,
5,722,0,
3,722,0,
2,722,717,2
5,723,0,
1,723,563,2
3,723,0,
3,723,0,
3,723,0,
2,724,563,2
2,724,651,2
3,724,0,
3,724,0,
5,724,0,
1,725,105,1
3,725,0,
2,725,620,2
2,726,591,2
4,726,0,
3,726,0,
2,727,488,2
1,727,620,2
2,727,683,2
3,727,0,
5,727,0,
4,728,0,
4,728,0,
