min_score,max_rent,rent,apt_score
1,373,0,Null
1,374,0,Null
5,375,0,Null
1,376,0,Null
5,376,0,Null
1,377,0,Null
2,378,0,Null
1,378,0,Null
3,378,0,Null
2,378,0,Null
1,379,0,Null
3,379,0,Null
1,380,0,Null
4,381,0,Null
3,381,0,Null
3,381,0,Null
2,382,0,Null
1,384,0,Null
4,384,0,Null
5,385,0,Null
1,385,0,Null
1,385,0,Null
1,385,0,Null
4,386,0,Null
1,386,0,Null
3,386,0,Null
3,386,0,Null
1,387,0,Null
1,387,0,Null
2,388,0,Null
1,388,0,Null
5,388,0,Null
3,388,0,Null
1,389,0,Null
3,389,0,Null
2,389,0,Null
1,389,0,Null
2,389,0,Null
1,392,0,Null
2,393,0,Null
3,393,0,Null
3,394,0,Null
1,395,0,Null
2,395,0,Null
1,395,0,Null
5,397,0,Null
3,397,0,Null
1,398,0,Null
5,400,0,Null
1,400,0,Null
5,400,0,Null
2,401,0,Null
1,401,0,Null
3,402,0,Null
1,402,0,Null
3,402,0,Null
3,402,0,Null
1,402,0,Null
4,402,0,Null
3,404,0,Null
2,404,0,Null
1,407,0,Null
1,407,0,Null
2,407,0,Null
4,409,0,Null
1,409,0,Null
3,409,0,Null
2,409,0,Null
4,410,0,Null
1,411,0,Null
1,411,0,Null
1,411,0,Null
4,412,0,Null
4,412,0,Null
2,414,0,Null
2,415,0,Null
4,415,0,Null
1,415,0,Null
5,416,0,Null
1,416,0,Null
2,418,0,Null
2,419,0,Null
1,421,0,Null
1,421,0,Null
1,422,0,Null
2,422,0,Null
2,423,0,Null
3,423,0,Null
3,423,0,Null
1,424,0,Null
1,425,0,Null
2,425,0,Null
1,426,0,Null
2,426,0,Null
3,427,0,Null
3,428,0,Null
5,429,0,Null
2,430,0,Null
1,430,0,Null
4,430,0,Null
5,430,0,Null
2,430,0,Null
1,431,0,Null
2,431,0,Null
2,431,0,Null
1,431,0,Null
1,433,0,Null
5,433,0,Null
3,435,0,Null
1,435,0,Null
1,435,0,Null
1,435,0,Null
5,435,0,Null
1,435,0,Null
2,436,0,Null
1,438,0,Null
3,439,0,Null
3,441,0,Null
1,442,0,Null
4,443,0,Null
2,443,0,Null
1,443,0,Null
1,443,0,Null
4,444,0,Null
1,444,0,Null
4,445,0,Null
4,445,0,Null
1,446,0,Null
3,446,0,Null
5,446,0,Null
1,446,0,Null
1,446,0,Null
2,447,0,Null
3,447,0,Null
5,448,0,Null
5,448,0,Null
2,448,0,Null
1,450,0,Null
2,450,0,Null
1,450,0,Null
3,452,0,Null
1,452,0,Null
2,453,0,Null
2,455,0,Null
1,456,0,Null
2,456,0,Null
1,457,0,Null
1,457,0,Null
1,457,0,Null
2,458,0,Null
1,458,0,Null
2,458,0,Null
1,460,0,Null
2,460,0,Null
1,460,0,Null
2,461,0,Null
1,461,0,Null
1,462,0,Null
2,463,0,Null
4,464,0,Null
1,464,0,Null
3,464,0,Null
4,464,0,Null
1,465,0,Null
1,466,0,Null
1,466,0,Null
1,467,0,Null
2,467,0,Null
1,469,0,Null
3,469,0,Null
1,469,0,Null
3,469,0,Null
3,470,0,Null
2,470,0,Null
4,473,0,Null
1,473,0,Null
1,474,0,Null
1,474,0,Null
1,474,0,Null
3,475,0,Null
1,475,0,Null
5,475,0,Null
1,476,0,Null
3,476,0,Null
1,476,0,Null
4,477,0,Null
1,477,0,Null
1,477,0,Null
4,478,0,Null
1,478,0,Null
2,478,0,Null
5,479,0,Null
4,479,0,Null
1,479,0,Null
1,480,0,Null
5,480,0,Null
5,480,0,Null
1,481,0,Null
1,481,0,Null
1,481,0,Null
4,481,0,Null
2,481,0,Null
1,481,0,Null
2,482,0,Null
1,482,0,Null
1,483,0,Null
3,484,0,Null
4,484,0,Null
1,485,0,Null
2,485,0,Null
2,486,0,Null
2,486,0,Null
1,486,0,Null
5,487,0,Null
1,488,0,Null
3,488,0,Null
1,488,0,Null
4,488,0,Null
2,489,0,Null
1,489,0,Null
2,489,0,Null
1,490,0,Null
1,491,0,Null
5,491,0,Null
1,491,0,Null
3,491,0,Null
1,492,0,Null
4,492,0,Null
4,492,0,Null
1,493,0,Null
1,493,0,Null
5,494,0,Null
1,494,0,Null
1,494,0,Null
2,494,0,Null
4,495,0,Null
4,495,0,Null
3,495,0,Null
3,496,0,Null
3,496,0,Null
1,496,0,Null
1,497,0,Null
1,497,0,Null
1,498,0,Null
1,498,0,Null
5,498,0,Null
1,498,0,Null
1,499,0,Null
2,499,0,Null
4,499,0,Null
2,500,0,Null
1,501,0,Null
1,501,0,Null
1,502,0,Null
4,502,0,Null
1,503,0,Null
1,503,0,Null
1,503,0,Null
3,503,0,Null
1,504,0,Null
4,504,0,Null
1,504,0,Null
4,504,0,Null
1,505,0,Null
1,505,0,Null
3,506,0,Null
3,506,0,Null
3,506,0,Null
1,507,0,Null
1,507,0,Null
2,508,0,Null
3,508,0,Null
3,508,0,Null
3,508,0,Null
3,509,0,Null
1,509,0,Null
1,510,0,Null
3,510,0,Null
3,510,0,Null
3,510,0,Null
4,510,0,Null
3,511,0,Null
1,511,0,Null
3,511,0,Null
3,512,0,Null
5,514,0,Null
3,514,0,Null
2,514,0,Null
1,516,0,Null
3,516,0,Null
1,517,0,Null
5,517,0,Null
2,518,0,Null
2,519,0,Null
3,519,0,Null
4,521,0,Null
2,522,0,Null
2,522,0,Null
2,522,0,Null
1,522,0,Null
2,522,0,Null
1,523,0,Null
3,523,0,Null
5,524,0,Null
3,524,0,Null
1,525,0,Null
2,526,0,Null
2,526,0,Null
5,527,0,Null
3,527,0,Null
1,527,0,Null
4,527,0,Null
5,528,0,Null
1,528,0,Null
4,528,0,Null
2,528,0,Null
1,528,0,Null
4,528,0,Null
1,529,0,Null
2,530,0,Null
4,530,0,Null
2,530,0,Null
1,530,0,Null
2,530,0,Null
1,530,0,Null
3,531,0,Null
2,532,0,Null
5,532,0,Null
1,533,0,Null
4,533,0,Null
3,534,0,Null
4,535,0,Null
1,535,0,Null
2,535,0,Null
5,537,0,Null
2,537,0,Null
2,537,0,Null
1,538,0,Null
4,538,0,Null
4,538,0,Null
4,538,0,Null
2,538,0,Null
2,539,0,Null
5,540,0,Null
1,541,0,Null
1,541,0,Null
1,541,0,Null
2,542,0,Null
3,543,0,Null
2,543,0,Null
2,543,0,Null
4,543,0,Null
1,544,0,Null
2,544,0,Null
4,544,0,Null
2,545,0,Null
1,545,0,Null
1,545,0,Null
5,545,0,Null
2,546,0,Null
4,546,0,Null
3,546,0,Null
3,546,0,Null
2,546,0,Null
1,547,0,Null
1,547,0,Null
2,547,0,Null
3,547,0,Null
2,548,0,Null
1,550,0,Null
1,550,0,Null
2,550,0,Null
1,551,0,Null
2,551,0,Null
4,552,0,Null
2,552,0,Null
1,553,0,Null
1,553,0,Null
2,554,0,Null
1,554,0,Null
1,554,0,Null
1,555,0,Null
2,556,0,Null
4,556,0,Null
1,556,0,Null
3,557,0,Null
3,557,0,Null
2,557,0,Null
3,557,0,Null
2,558,0,Null
1,558,0,Null
5,558,0,Null
2,558,0,Null
1,558,0,Null
4,559,0,Null
3,559,0,Null
1,560,0,Null
2,560,0,Null
3,560,0,Null
3,561,0,Null
3,562,0,Null
1,562,0,Null
1,562,0,Null
1,563,0,Null
3,563,0,Null
1,564,0,Null
5,564,0,Null
2,565,0,Null
1,565,0,Null
2,565,0,Null
2,566,0,Null
1,566,0,Null
5,566,0,Null
3,566,0,Null
3,566,0,Null
1,567,0,Null
3,567,0,Null
1,567,0,Null
4,568,0,Null
5,568,0,Null
1,568,0,Null
3,569,0,Null
3,569,0,Null
5,569,0,Null
5,569,0,Null
1,569,0,Null
2,570,0,Null
1,570,0,Null
1,571,0,Null
3,572,0,Null
1,572,0,Null
4,573,0,Null
2,573,0,Null
3,574,0,Null
4,574,0,Null
1,574,0,Null
1,576,0,Null
4,577,0,Null
1,577,0,Null
1,578,0,Null
1,578,0,Null
3,579,0,Null
2,580,0,Null
2,580,0,Null
5,580,0,Null
4,581,0,Null
5,581,0,Null
1,581,0,Null
4,581,0,Null
3,582,0,Null
1,582,0,Null
1,583,0,Null
2,583,0,Null
1,583,0,Null
4,583,0,Null
1,586,0,Null
1,586,0,Null
1,586,0,Null
3,587,0,Null
3,587,0,Null
3,588,0,Null
4,588,0,Null
1,588,0,Null
4,588,0,Null
2,588,0,Null
1,588,0,Null
1,590,0,Null
1,591,0,Null
1,591,0,Null
3,592,0,Null
1,592,0,Null
2,592,0,Null
3,593,0,Null
1,593,0,Null
1,593,0,Null
3,593,0,Null
3,594,0,Null
2,594,0,Null
5,594,0,Null
5,595,0,Null
3,595,0,Null
1,595,0,Null
5,596,0,Null
4,596,0,Null
3,596,0,Null
3,596,0,Null
1,598,0,Null
3,598,0,Null
1,599,0,Null
4,600,0,Null
5,600,0,Null
1,600,0,Null
1,601,0,Null
1,601,0,Null
4,601,0,Null
4,601,0,Null
1,602,0,Null
3,603,0,Null
3,603,0,Null
1,603,0,Null
5,603,0,Null
1,604,0,Null
1,605,0,Null
2,605,0,Null
2,606,0,Null
1,607,0,Null
3,607,0,Null
3,607,0,Null
2,607,0,Null
5,609,0,Null
2,609,0,Null
1,610,0,Null
4,610,0,Null
1,610,0,Null
2,610,0,Null
2,611,0,Null
1,611,0,Null
1,612,0,Null
1,612,0,Null
2,612,0,Null
2,612,0,Null
1,613,0,Null
